"1030","한국유니온제약","의약품 제조업","080720"
"1031","일진다이아","기타 화학제품 제조업","081000"
"1032","성우전자","통신 및 방송 장비 제조업","081580"
"1033","휠라코리아","생활용품 도매업","081660"
"1034","옵트론텍","사진장비 및 광학기기 제조업","082210"
"1035","젬백스","특수 목적용 기계 제조업","082270"
"1036","나인컴플렉스","통신 및 방송 장비 제조업","082660"
"1037","HSD엔진","일반 목적용 기계 제조업","082740"
"1038","루미마이크로","반도체 제조업","082800"
"1039","우리바이오","전구 및 조명장치 제조업","082850"
"1040","비츠로셀","일차전지 및 축전지 제조업","082920"
"1041","엘오티베큠","특수 목적용 기계 제조업","083310"
"1042","GST","특수 목적용 기계 제조업","083450"
"1043","KJ프리텍","플라스틱제품 제조업","083470"
"1044","케이엠","기타 섬유제품 제조업","083550"
"1045","인콘","통신 및 방송 장비 제조업","083640"
"1046","비에이치아이","일반 목적용 기계 제조업","083650"
"1047","CSA 코스믹","플라스틱제품 제조업","083660"
"1048","크리스탈","자연과학 및 공학 연구개발업","083790"
"1049","아바코","특수 목적용 기계 제조업","083930"
"1050","대한제강","1차 철강 제조업","084010"
"1051","휴온스글로벌","의약품 제조업","084110"
"1052","수성","일반 목적용 기계 제조업","084180"
"1053","유진테크","특수 목적용 기계 제조업","084370"
"1054","동양고속","육상 여객 운송업","084670"
"1055","대상홀딩스","기타 금융업","084690"
"1056","팅크웨어","통신 및 방송 장비 제조업","084730"
"1057","헬릭스미스","자연과학 및 공학 연구개발업","084990"
"1058","엔케이","구조용 금속제품 탱크 및 증기발생기 제조업","085310"
"1059","루트로닉","의료용 기기 제조업","085370"
"1060","차바이오텍","기초 의약물질 및 생물학적 제제 제조업","085660"
"1061","뉴프렉스","전자부품 제조업","085670"
"1062","알티캐스트","소프트웨어 개발 및 공급업","085810"
"1063","네오티스","자동차 신품 부품 제조업","085910"
"1064","바이오톡스텍","자연과학 및 공학 연구개발업","086040"
"1065","진바이오텍","동물용 사료 및 조제식품 제조업","086060"
"1066","화신테크","특수 목적용 기계 제조업","086250"
"1067","현대글로비스","기타 운송관련 서비스업","086280"
"1068","유니테스트","특수 목적용 기계 제조업","086390"
"1069","동국제약","의약품 제조업","086450"
"1070","에코프로","기타 화학제품 제조업","086520"
"1071","비엠티","일반 목적용 기계 제조업","086670"
"1072","메디톡스","기초 의약물질 및 생물학적 제제 제조업","086900"
"1073","한컴MDS","소프트웨어 개발 및 공급업","086960"
"1074","쇼박스","영화 비디오물 방송프로그램 제작 및 배급업","086980"
"1075","모바일어플라이언스","소프트웨어 개발 및 공급업","087260"
"1076","에스모 머티리얼즈","합성고무 및 플라스틱 물질 제조업","087730"
"1077","동아엘텍","특수 목적용 기계 제조업","088130"
"1078","이원컴포텍","자동차 신품 부품 제조업","088290"
"1079","이녹스","그 외 기타 운송장비 제조업","088390"
"1080","진도","기타 전문 도매업","088790"
"1081","에이스테크","통신 및 방송 장비 제조업","088800"
"1082","켐트로닉스","기타 화학제품 제조업","089010"
"1083","테크윙","특수 목적용 기계 제조업","089030"
"1084","THE E&M","기타 정보 서비스업","089230"
"1085","HDC현대EP","기타 화학제품 제조업","089470"
"1086","에이티세미콘","반도체 제조업","089530"
"1087","제주항공","항공 여객 운송업","089590"
"1088","나스미디어","광고업","089600"
"1089","유비벨록스","소프트웨어 개발 및 공급업","089850"
"1090","상아프론테크","플라스틱제품 제조업","089980"
"1091","평화산업","자동차 신품 부품 제조업","090080"
"1092","광진윈텍","자동차 신품 부품 제조업","090150"
"1093","노루페인트","기타 화학제품 제조업","090350"
"1094","로보스타","특수 목적용 기계 제조업","090360"
"1095","메타랩스","봉제의복 제조업","090370"
"1096","덕신하우징","구조용 금속제품 탱크 및 증기발생기 제조업","090410"
"1097","아모레퍼시픽","기타 화학제품 제조업","090430"
"1098","비에이치","전자부품 제조업","090460"
"1099","제이스텍","특수 목적용 기계 제조업","090470"
"1100","휴림로봇","특수 목적용 기계 제조업","090710"
"1101","연이정보통신","전자부품 제조업","090740"
"1102","이지웰페어","소프트웨어 개발 및 공급업","090850"
"1103","세원셀론텍","구조용 금속제품 탱크 및 증기발생기 제조업","091090"
"1104","이엠텍","전자부품 제조업","091120"
"1105","S&K폴리텍","전자부품 제조업","091340"
"1106","텔레필드","통신 및 방송 장비 제조업","091440"
"1107","상신이디피","일차전지 및 축전지 제조업","091580"
"1108","남화토건","건물 건설업","091590"
"1109","파트론","전자부품 제조업","091700"
"1110","티웨이항공","항공 여객 운송업","091810"
"1111","나노캠텍","플라스틱제품 제조업","091970"
"1112","셀트리온헬스케어","기타 전문 도매업","091990"
"1113","아미코젠","기타 식품 제조업","092040"
"1114","이크레더블","기타 정보 서비스업","092130"
"1115","디아이씨","자동차 신품 부품 제조업","092200"
"1116","KEC","반도체 제조업","092220"
"1117","KPX홀딩스","기초 화학물질 제조업","092230"
"1118","현우산업","전자부품 제조업","092300"
"1119","기신정기","특수 목적용 기계 제조업","092440"
"1120","한라IMS","선박 및 보트 건조업","092460"
"1121","앤씨앤","반도체 제조업","092600"
"1122","네오팜","기타 화학제품 제조업","092730"
"1123","동양피스톤","자동차용 엔진 및 자동차 제조업","092780"
"1124","엑시콘","특수 목적용 기계 제조업","092870"
"1125","LF","봉제의복 제조업","093050"
"1126","빅솔론","컴퓨터 및 주변장치 제조업","093190"
"1127","이아이디","기타 전문 도매업","093230"
"1128","케이아이엔엑스","자료처리 호스팅 포털 및 기타 인터넷 정보매개 서비스업","093320"
"1129","후성","기초 화학물질 제조업","093370"
"1130","매커스","기계장비 및 관련 물품 도매업","093520"
"1131","서원인텍","통신 및 방송 장비 제조업","093920"
"1132","이엘케이","전자부품 제조업","094190"
"1133","효성 ITX","기타 사업지원 서비스업","094280"
"1134","칩스앤미디어","소프트웨어 개발 및 공급업","094360"
"1135","갤럭시아컴즈","소프트웨어 개발 및 공급업","094480"
"1136","일진파워","전기 및 통신 공사업","094820"
"1137","슈프리마에이치큐","통신 및 방송 장비 제조업","094840"
"1138","푸른기술","컴퓨터 및 주변장치 제조업","094940"
"1139","제이엠티","전자부품 제조업","094970"
"1140","이엠코리아","특수 목적용 기계 제조업","095190"
"1141","웨이브일렉트로","측정 시험 항해 제어 및 기타 정밀기기 제조업 광학기기 제외","095270"
"1142","ISC","전자부품 제조업","095340"
"1143","미래나노텍","플라스틱제품 제조업","095500"
"1144","AJ네트웍스","산업용 기계 및 장비 임대업","095570"
"1145","테스","특수 목적용 기계 제조업","095610"
"1146","네오위즈","소프트웨어 개발 및 공급업","095660"
"1147","웅진씽크빅","초등 교육기관","095720"
"1148","에스에너지","전동기 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","095910"
"1149","청담러닝","일반 교습 학원","096240"
"1150","대창솔루션","구조용 금속제품 탱크 및 증기발생기 제조업","096350"
"1151","씨젠","의료용품 및 기타 의약 관련제품 제조업","096530"
"1152","알에프세미","반도체 제조업","096610"
"1153","에스코넥","통신 및 방송 장비 제조업","096630"
"1154","제이스테판","컴퓨터 및 주변장치 제조업","096690"
"1155","JW홀딩스","기타 금융업","096760"
"1156","SK이노베이션","석유 정제품 제조업","096770"
"1157","한진중공업","토목 건설업","097230"
"1158","엠씨넥스","영상 및 음향기기 제조업","097520"
"1159","에스맥","통신 및 방송 장비 제조업","097780"
"1160","CJ제일제당","기타 식품 제조업","097950"
"1161","마이크로컨텍솔","전자부품 제조업","098120"
"1162","고영","특수 목적용 기계 제조업","098460"
"1163","에스티오","봉제의복 제조업","098660"
"1164","아이센스","의료용 기기 제조업","099190"
"1165","SDN","기계장비 및 관련 물품 도매업","099220"
"1166","쎄트렉아이","항공기 우주선 및 부품 제조업","099320"
"1167","스맥","특수 목적용 기계 제조업","099440"
"1168","이지케어텍","소프트웨어 개발 및 공급업","099750"
"1169","모바일리더","소프트웨어 개발 및 공급업","100030"
"1170","삼강엠앤티","1차 철강 제조업","100090"
"1171","뷰웍스","의료용 기기 제조업","100120"
"1172","동국S&C","구조용 금속제품 탱크 및 증기발생기 제조업","100130"
"1173","비상교육","서적 잡지 및 기타 인쇄물 출판업","100220"
"1174","진양홀딩스","플라스틱제품 제조업","100250"
"1175","세운메디칼","의료용품 및 기타 의약 관련제품 제조업","100700"
"1176","S&TC","일반 목적용 기계 제조업","100840"
"1177","상상인인더스트리","특수 목적용 기계 제조업","101000"
"1178","SBS미디어홀딩스","텔레비전 방송업","101060"
"1179","월덱스","전자부품 제조업","101160"
"1180","모베이스","통신 및 방송 장비 제조업","101330"
"1181","아이엠","전자부품 제조업","101390"
"1182","엔시트론","반도체 제조업","101400"
"1183","해태제과식품","기타 식품 제조업","101530"
"1184","코리아에스이","구조용 금속제품 탱크 및 증기발생기 제조업","101670"
"1185","조이맥스","소프트웨어 개발 및 공급업","101730"
"1186","인화정공","선박 및 보트 건조업","101930"
"1187","어보브반도체","반도체 제조업","102120"
"1188","해덕파워웨이","선박 및 보트 건조업","102210"
"1189","동성코퍼레이션","회사 본부 및 경영 컨설팅 서비스업","102260"
"1190","쌍방울","봉제의복 제조업","102280"
"1191","이연제약","의약품 제조업","102460"
"1192","이엔에프테크놀로지","기타 화학제품 제조업","102710"
"1193","일진전기","절연선 및 케이블 제조업","103590"
"1194","대성파인텍","자동차 신품 부품 제조업","104040"
"1195","NHN벅스","소프트웨어 개발 및 공급업","104200"
"1196","동양피엔에프","일반 목적용 기계 제조업","104460"
"1197","티케이케미칼","화학섬유 제조업","104480"
"1198","코렌텍","의료용 기기 제조업","104540"
"1199","노랑풍선","여행사 및 기타 여행보조 서비스업","104620"
"1200","원익머트리얼즈","기초 화학물질 제조업","104830"
"1201","케이엔더블유","전자부품 제조업","105330"
"1202","한세실업","봉제의복 제조업","105630"
"1203","우진","측정 시험 항해 제어 및 기타 정밀기기 제조업 광학기기 제외","105840"
"1204","지투하이소닉","전자부품 제조업","106080"
"1205","파인테크닉스","통신 및 방송 장비 제조업","106240"
"1206","디지탈옵틱","사진장비 및 광학기기 제조업","106520"
"1207","미원홀딩스","기타 금융업","107590"
"1208","톱텍","특수 목적용 기계 제조업","108230"
"1209","실리콘웍스","반도체 제조업","108320"
"1210","대양전기공업","선박 및 보트 건조업","108380"
"1211","로보티즈","특수 목적용 기계 제조업","108490"
"1212","LG하우시스","플라스틱제품 제조업","108670"
"1213","인터파크","무점포 소매업","108790"
"1214","셀바스AI","소프트웨어 개발 및 공급업","108860"
"1215","컨버즈","골판지 종이 상자 및 종이 용기 제조업","109070"
"1216","에스와이","구조용 금속제품 탱크 및 증기발생기 제조업","109610"
"1217","디에스케이","특수 목적용 기계 제조업","109740"
"1218","진매트릭스","자연과학 및 공학 연구개발업","109820"
"1219","동일금속","금속 주조업","109860"
"1220","에이프로젠 H&G","기타 전문 도매업","109960"
"1221","크리스에프앤씨","봉제의복 제조업","110790"
"1222","디아이티","특수 목적용 기계 제조업","110990"
"1223","호전실업","봉제의복 제조업","111110"
"1224","영원무역","상품 종합 도매업","111770"
"1225","지와이커머스","기타 정보 서비스업","111820"
"1226","삼본전자","영상 및 음향기기 제조업","111870"
"1227","위메이드","소프트웨어 개발 및 공급업","112040"
"1228","에스에프씨","플라스틱제품 제조업","112240"
"1229","씨에스윈드","구조용 금속제품 탱크 및 증기발생기 제조업","112610"
"1230","디젠스","자동차 신품 부품 제조업","113810"
"1231","GKL","유원지 및 기타 오락관련 서비스업","114090"
"1232","크루셜텍","전자부품 제조업","114120"
"1233","웰크론강원","구조용 금속제품 탱크 및 증기발생기 제조업","114190"
"1234","우노앤컴퍼니","화학섬유 제조업","114630"
"1235","아이원스","특수 목적용 기계 제조업","114810"
"1236","휴맥스","영상 및 음향기기 제조업","115160"
"1237","인포바인","전기 통신업","115310"
"1238","락앤락","플라스틱제품 제조업","115390"
"1239","우리넷","통신 및 방송 장비 제조업","115440"
"1240","지트리비앤티","전자부품 제조업","115450"
"1241","씨유메디칼","의료용 기기 제조업","115480"
"1242","씨엔플러스","전자부품 제조업","115530"
"1243","스타플렉스","플라스틱제품 제조업","115570"
"1244","이미지스","반도체 제조업","115610"
"1245","연우","플라스틱제품 제조업","115960"
"1246","대성에너지","연료용 가스 제조 및 배관공급업","117580"
"1247","알파홀딩스","반도체 제조업","117670"
"1248","티로보틱스","특수 목적용 기계 제조업","117730"
"1249","우리들휴브레인","기계장비 및 관련 물품 도매업","118000"
"1250","모트렉스","자동차 신품 부품 제조업","118990"
"1251","인터로조","사진장비 및 광학기기 제조업","119610"
"1252","KC코트렐","일반 목적용 기계 제조업","119650"
"1253","아이텍","그 외 기타 전문 과학 및 기술 서비스업","119830"
"1254","지엔씨에너지","전동기 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","119850"
"1255","다나와","소프트웨어 개발 및 공급업","119860"
"1256","코오롱인더","화학섬유 제조업","120110"
"1257","골프존뉴딘홀딩스","상품 중개업","121440"
"1258","나노신소재","기타 화학제품 제조업","121600"
"1259","비덴트","통신 및 방송 장비 제조업","121800"
"1260","코이즈","플라스틱제품 제조업","121850"
"1261","제노레이","의료용 기기 제조업","122310"
"1262","삼기오토모티브","자동차 신품 부품 제조업","122350"
"1263","KMH","텔레비전 방송업","122450"
"1264","예스티","특수 목적용 기계 제조업","122640"
"1265","서진오토모티브","자동차 신품 부품 제조업","122690"
"1266","썬텍","금속 주조업","122800"
"1267","와이지엔터테인먼트","오디오물 출판 및 원판 녹음업","122870"
"1268","아이마켓코리아","상품 종합 도매업","122900"
"1269","와이솔","전자부품 제조업","122990"
"1270","엠에스오토텍","자동차 신품 부품 제조업","123040"
"1271","제닉","기타 화학제품 제조업","123330"
"1272","코리아에프티","자동차 신품 부품 제조업","123410"
"1273","선데이토즈","소프트웨어 개발 및 공급업","123420"
"1274","이엠넷","광고업","123570"
"1275","한국화장품","생활용품 도매업","123690"
"1276","에스제이엠","자동차 신품 부품 제조업","123700"
"1277","알톤스포츠","그 외 기타 운송장비 제조업","123750"
"1278","한일진공","특수 목적용 기계 제조업","123840"
"1279","아이티센","컴퓨터 프로그래밍 시스템 통합 및 관리업","124500"
"1280","현대에이치씨엔","텔레비전 방송업","126560"
"1281","코프라","합성고무 및 플라스틱 물질 제조업","126600"
"1282","하이비젼시스템","사진장비 및 광학기기 제조업","126700"
"1283","뉴로스","일반 목적용 기계 제조업","126870"
"1284","제이엔케이히터","일반 목적용 기계 제조업","126880"
"1285","디엔에이링크","자연과학 및 공학 연구개발업","127120"
"1286","매직마이크로","전자부품 제조업","127160"
"1287","아시아경제","자료처리 호스팅 포털 및 기타 인터넷 정보매개 서비스업","127710"
"1288","에코캡","자동차 신품 부품 제조업","128540"
"1289","대성산업","연료 소매업","128820"
"1290","한미약품","의약품 제조업","128940"
"1291","인터지스","도로 화물 운송업","129260"
"1292","GH신소재","기타 섬유제품 제조업","130500"
"1293","나이스디앤비","기타 사업지원 서비스업","130580"
"1294","한전산업","건축기술 엔지니어링 및 관련 기술 서비스업","130660"
"1295","티피씨글로벌","자동차 신품 부품 제조업","130740"
"1296","시큐브","소프트웨어 개발 및 공급업","131090"
"1297","딜리","컴퓨터 및 주변장치 제조업","131180"
"1298","대한과학","기계장비 및 관련 물품 도매업","131220"
"1299","티에스이","측정 시험 항해 제어 및 기타 정밀기기 제조업 광학기기 제외","131290"
"1300","알서포트","소프트웨어 개발 및 공급업","131370"
"1301","피앤이솔루션","전동기 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","131390"
"1302","액트","전자부품 제조업","131400"
"1303","파인텍","특수 목적용 기계 제조업","131760"
"1304","메가엠디","일반 교습 학원","133750"
"1305","디엠티","통신 및 방송 장비 제조업","134580"
"1306","화진","자동차 신품 부품 제조업","134780"
"1307","하림","도축 육류 가공 및 저장 처리업","136480"
"1308","선진","동물용 사료 및 조제식품 제조업","136490"
"1309","쎄미시스코","특수 목적용 기계 제조업","136510"
"1310","윈스","컴퓨터 프로그래밍 시스템 통합 및 관리업","136540"
"1311","피엔티","특수 목적용 기계 제조업","137400"
"1312","넥스트아이","측정 시험 항해 제어 및 기타 정밀기기 제조업 광학기기 제외","137940"
"1313","제이씨케미칼","기타 화학제품 제조업","137950"
"1314","신진에스엠","기타 금속 가공제품 제조업","138070"
"1315","오이솔루션","통신 및 방송 장비 제조업","138080"
"1316","엔에스쇼핑","무점포 소매업","138250"
"1317","에이씨티","기타 화학제품 제조업","138360"
"1318","코오롱플라스틱","합성고무 및 플라스틱 물질 제조업","138490"
"1319","엘아이에스","특수 목적용 기계 제조업","138690"
"1320","데일리블록체인","컴퓨터 프로그래밍 시스템 통합 및 관리업","139050"
"1321","이마트","종합 소매업","139480"
"1322","키네마스터","소프트웨어 개발 및 공급업","139670"
"1323","서플러스글로벌","기계장비 및 관련 물품 도매업","140070"
"1324","메지온","자연과학 및 공학 연구개발업","140410"
"1325","대창스틸","1차 철강 제조업","140520"
"1326","알에스오토메이션","전자부품 제조업","140670"
"1327","파크시스템스","측정 시험 항해 제어 및 기타 정밀기기 제조업 광학기기 제외","140860"
"1328","비아트론","특수 목적용 기계 제조업","141000"
"1329","포티스","무점포 소매업","141020"
"1330","레고켐바이오","자연과학 및 공학 연구개발업","141080"
"1331","유니트론텍","기계장비 및 관련 물품 도매업","142210"
"1332","녹십자엠에스","의료용품 및 기타 의약 관련제품 제조업","142280"
"1333","바이오리더스","자연과학 및 공학 연구개발업","142760"
"1334","아이디스","통신 및 방송 장비 제조업","143160"
"1335","핸즈코퍼레이션","자동차 신품 부품 제조업","143210"
"1336","사람인에이치알","자료처리 호스팅 포털 및 기타 인터넷 정보매개 서비스업","143240"
"1337","영우디에스피","특수 목적용 기계 제조업","143540"
"1338","녹십자랩셀","그 외 기타 전문 과학 및 기술 서비스업","144510"
"1339","뉴파워프라즈마","특수 목적용 기계 제조업","144960"
"1340","휴젤","기초 의약물질 및 생물학적 제제 제조업","145020"
"1341","세화아이엠씨","특수 목적용 기계 제조업","145210"
"1342","덴티움","의료용 기기 제조업","145720"
"1343","삼양사","기타 식품 제조업","145990"
"1344","비디아이","일반 목적용 기계 제조업","148140"
"1345","세경하이테크","전자부품 제조업","148150"
"1346","모다","통신 및 방송 장비 제조업","149940"
"1347","하이로닉","의료용 기기 제조업","149980"
"1348","인트로메딕","의료용 기기 제조업","150840"
"1349","파수닷컴","소프트웨어 개발 및 공급업","150900"
"1350","나노스","전자부품 제조업","151910"
"1351","하이골드3호","운송장비 임대업","153360"
"1352","우리이앤엘","반도체 제조업","153490"
"1353","솔루에타","전자부품 제조업","154040"
"1354","와이엠씨","전자부품 제조업","155650"
"1355","DSR","1차 비철금속 제조업","155660"
"1356","바다로19호","운송장비 임대업","155900"
"1357","엘앤케이바이오","의료용 기기 제조업","156100"
"1358","스타모빌리티","특수 목적용 기계 제조업","158310"
"1359","제로투세븐","생활용품 도매업","159580"
"1360","하이골드8호","운송장비 임대업","159650"
"1361","스킨앤스킨","기타 화학제품 제조업","159910"
"1362","NEW","영화 비디오물 방송프로그램 제작 및 배급업","160550"
"1363","에스엔텍비엠","특수 목적용 기계 제조업","160600"
"1364","싸이맥스","특수 목적용 기계 제조업","160980"
"1365","애경유화","기초 화학물질 제조업","161000"
"1366","한국타이어앤테크놀로지","고무제품 제조업","161390"
"1367","THE MIDONG","영상 및 음향기기 제조업","161570"
"1368","필옵틱스","특수 목적용 기계 제조업","161580"
"1369","한국콜마","기타 화학제품 제조업","161890"
"1370","동일고무벨트","고무제품 제조업","163560"
"1371","코아스템","의약품 제조업","166480"
"1372","내츄럴엔도텍","자연과학 및 공학 연구개발업","168330"
"1373","현대공업","자동차 신품 부품 제조업","170030"
"1374","동아에스티","의약품 제조업","170900"
"1375","엘티씨","기초 화학물질 제조업","170920"
"1376","램테크놀러지","기초 화학물질 제조업","171010"
"1377","선익시스템","특수 목적용 기계 제조업","171090"
"1378","하이골드12호","운송장비 임대업","172580"
"1379","에프엔씨엔터","창작 및 예술관련 서비스업","173940"
"1380","장원테크","통신 및 방송 장비 제조업","174880"
"1381","인포마크","통신 및 방송 장비 제조업","175140"
"1382","아이큐어","의약품 제조업","175250"
"1383","에이치엔티","전자부품 제조업","176440"
"1384","베셀","특수 목적용 기계 제조업","177350"
"1385","파버나인","전자부품 제조업","177830"
"1386","서진시스템","통신 및 방송 장비 제조업","178320"
"1387","유테크","전자부품 제조업","178780"
"1388","엠아이텍","의료용 기기 제조업","179290"
"1389","유티아이","전자부품 제조업","179900"
"1390","캔서롭","기타 과학기술 서비스업","180400"
"1391","한진칼","항공 여객 운송업","180640"
"1392","이즈미디어","측정 시험 항해 제어 및 기타 정밀기기 제조업 광학기기 제외","181340"
"1393","엔에이치엔","소프트웨어 개발 및 공급업","181710"
"1394","큐브엔터","오디오물 출판 및 원판 녹음업","182360"
"1395","엔케이맥스","기초 의약물질 및 생물학적 제제 제조업","182400"
"1396","테라셈","반도체 제조업","182690"
"1397","아세아시멘트","시멘트 석회 플라스터 및 그 제품 제조업","183190"
"1398","코미코","특수 목적용 기계 제조업","183300"
"1399","엔지켐생명과학","기초 의약물질 및 생물학적 제제 제조업","183490"
"1400","SGA솔루션즈","소프트웨어 개발 및 공급업","184230"
"1401","아이진","자연과학 및 공학 연구개발업","185490"
"1402","종근당","의약품 제조업","185750"
"1403","그린플러스","1차 비철금속 제조업","186230"
"1404","디티앤씨","기타 과학기술 서비스업","187220"
"1405","신화콘텍","전동기 발전기 및 전기 변환ㆍ 공급ㆍ제어 장치 제조업","187270"
"1406","제노포커스","기초 의약물질 및 생물학적 제제 제조업","187420"
"1407","나노","기초 화학물질 제조업","187790"
"1408","인텔리안테크","통신 및 방송 장비 제조업","189300"
"1409","흥국에프엔비","비알코올음료 및 얼음 제조업","189980"
"1410","나무가","전자부품 제조업","190510"
"1411","육일씨엔에쓰","전자부품 제조업","191410"
"1412","테고사이언스","기초 의약물질 및 생물학적 제제 제조업","191420"
"1413","더블유게임즈","소프트웨어 개발 및 공급업","192080"
"1414","케이사인","소프트웨어 개발 및 공급업","192250"
"1415","윈하이텍","구조용 금속제품 탱크 및 증기발생기 제조업","192390"
"1416","쿠쿠홀딩스","기타 금융업","192400"
"1417","감마누","통신 및 방송 장비 제조업","192410"
"1418","슈피겐코리아","그 외 기타 제품 제조업","192440"
"1419","드림텍","전자부품 제조업","192650"
"1420","코스맥스","기타 화학제품 제조업","192820"
"1421","와이제이엠게임즈","전자부품 제조업","193250"
"1422","제이에스코퍼레이션","가죽 가방 및 유사제품 제조업","194370"
"1423","데브시스터즈","소프트웨어 개발 및 공급업","194480"
"1424","파티게임즈","소프트웨어 개발 및 공급업","194510"
"1425","노바렉스","기타 식품 제조업","194700"
"1426","퓨전","소프트웨어 개발 및 공급업","195440"
"1427","해성디에스","전자부품 제조업","195870"
"1428","에이비프로바이오","특수 목적용 기계 제조업","195990"
"1429","알테오젠","자연과학 및 공학 연구개발업","196170"
"1430","디오스텍","사진장비 및 광학기기 제조업","196450"
"1431","디에이테크놀로지","특수 목적용 기계 제조업","196490"
"1432","웹스","합성고무 및 플라스틱 물질 제조업","196700"
"1433","디지캡","소프트웨어 개발 및 공급업","197140"
"1434","리드","특수 목적용 기계 제조업","197210"
"1435","콜마비앤에이치","기초 의약물질 및 생물학적 제제 제조업","200130"
"1436","텔콘RF제약","통신 및 방송 장비 제조업","200230"
"1437","휴메딕스","의약품 제조업","200670"
"1438","에이디테크놀로지","반도체 제조업","200710"
"1439","비씨월드제약","의약품 제조업","200780"
"1440","서연이화","자동차 신품 부품 제조업","200880"
"1441","미투온","소프트웨어 개발 및 공급업","201490"
"1442","유니온커뮤니티","통신 및 방송 장비 제조업","203450"
"1443","드림시큐리티","소프트웨어 개발 및 공급업","203650"
"1444","프로스테믹스","기초 의약물질 및 생물학적 제제 제조업","203690"
"1445","그리티","봉제의복 제조업","204020"
"1446","만도","자동차 신품 부품 제조업","204320"
"1447","글로벌텍스프리","금융 지원 서비스업","204620"
"1448","화이브라더스코리아","창작 및 예술관련 서비스업","204630"
"1449","지엘팜텍","자연과학 및 공학 연구개발업","204840"
"1450","현성바이탈","기타 식품 제조업","204990"
"1451","엑셈","소프트웨어 개발 및 공급업","205100"
"1452","액션스퀘어","소프트웨어 개발 및 공급업","205500"
"1453","엔터메이트","소프트웨어 개발 및 공급업","206400"
"1454","덱스터","영화 비디오물 방송프로그램 제작 및 배급업","206560"
"1455","바디텍메드","의료용품 및 기타 의약 관련제품 제조업","206640"
"1456","미스터블루","기타 정보 서비스업","207760"
"1457","정다운","도축 육류 가공 및 저장 처리업","208140"
"1458","파멥신","의약품 제조업","208340"
"1459","지란지교시큐리티","소프트웨어 개발 및 공급업","208350"
"1460","셀바스헬스케어","의료용 기기 제조업","208370"
"1461","썸에이지","소프트웨어 개발 및 공급업","208640"
"1462","바이오로그디바이스","전자부품 제조업","208710"
"1463","디와이파워","특수 목적용 기계 제조업","210540"
"1464","SK디앤디","부동산 임대 및 공급업","210980"
"1465","미래테크놀로지","소프트웨어 개발 및 공급업","213090"
"1466","한솔제지","펄프 종이 및 판지 제조업","213500"
"1467","클래시스","의료용 기기 제조업","214150"
"1468","민앤지","기타 정보 서비스업","214180"
"1469","라파스","기타 화학제품 제조업","214260"
"1470","퓨쳐스트림네트웍스","소프트웨어 개발 및 공급업","214270"
"1471","세미콘라이트","반도체 제조업","214310"
"1472","이노션","광고업","214320"
"1473","금호에이치티","자동차 신품 부품 제조업","214330"
"1474","케어젠","기초 의약물질 및 생물학적 제제 제조업","214370"
"1475","토니모리","기타 화학제품 제조업","214420"
"1476","파마리서치프로덕트","생활용품 도매업","214450"
"1477","디알텍","의료용 기기 제조업","214680"
"1478","뉴지랩","통신 및 방송 장비 제조업","214870"
"1479","골프존","소프트웨어 개발 및 공급업","215000"
"1480","로보로보","기타 전기장비 제조업","215100"
"1481","메가스터디교육","일반 교습 학원","215200"
"1482","우리산업","자동차 신품 부품 제조업","215360"
"1483","신라젠","자연과학 및 공학 연구개발업","215600"
"1484","이노인스트루먼트","통신 및 방송 장비 제조업","215790"
"1485","인크로스","광고업","216050"
"1486","넵튠","소프트웨어 개발 및 공급업","217270"
"1487","에스디생명공학","기타 화학제품 제조업","217480"
"1488","디딤","음식점업","217620"
"1489","강스템바이오텍","기초 의약물질 및 생물학적 제제 제조업","217730"
"1490","엔에스","특수 목적용 기계 제조업","217820"
"1491","미래생명자원","동물용 사료 및 조제식품 제조업","218150"
"1492","RFHIC","통신 및 방송 장비 제조업","218410"
"1493","링크제니시스","소프트웨어 개발 및 공급업","219420"
"1494","MP한강","생활용품 도매업","219550"
"1495","지티지웰니스","의료용 기기 제조업","219750"
"1496","퓨쳐켐","의약품 제조업","220100"
"1497","핸디소프트","소프트웨어 개발 및 공급업","220180"
"1498","해마로푸드서비스","음ㆍ식료품 및 담배 도매업","220630"
"1499","한솔씨앤피","기타 화학제품 제조업","221610"
"1500","하이즈항공","항공기 우주선 및 부품 제조업","221840"
"1501","케이디켐","기타 화학제품 제조업","221980"
"1502","코스맥스엔비티","기타 식품 제조업","222040"
"1503","심텍","전자부품 제조업","222800"
"1504","한류AI센터","소프트웨어 개발 및 공급업","222810"
"1505","한국맥널티","기타 식품 제조업","222980"
"1506","이에스브이","소프트웨어 개발 및 공급업","223310"
"1507","코디엠","특수 목적용 기계 제조업","224060"
"1508","에이텍티앤","통신 및 방송 장비 제조업","224110"
"1509","삼양옵틱스","사진장비 및 광학기기 제조업","225190"
"1510","씨엠에스에듀","일반 교습 학원","225330"
"1511","잇츠한불","기타 화학제품 제조업","226320"
"1512","본느","기타 화학제품 제조업","226340"
"1513","아이엠텍","전자부품 제조업","226350"
"1514","이엑스티","토목 건설업","226360"
"1515","올릭스","자연과학 및 공학 연구개발업","226950"
