812,아세아시멘트,[183190],유가증권시장상장법인,233,1.14E+12,2.18E+11,3.69E+11,19479045000,7.99E+11,1.94E+12
813,아세아제지,[002310],유가증권시장상장법인,172,2.63E+11,1.26E+11,2.64E+11,44782510000,5.77E+11,8.41E+11
814,아스타,[246720],코스닥시장상장법인,213,10545711153,7146072133,19962331803,5741261500,23075050606,33620761759
815,아스트,[067390],코스닥시장상장법인,313,3.51E+11,1.36E+11,3.68E+11,12839826000,2.20E+11,5.72E+11
816,아시아경제,[127710],코스닥시장상장법인,631,31689648467,26637306643,49297569350,0,1.04E+11,1.36E+11
817,아시아나IDT,[267850],유가증권시장상장법인,620,87272237272,53535928643,87659112470,5.55E+09,1.42E+11,2.30E+11
818,아시아나항공,[020560],유가증권시장상장법인,511,9.77E+12,4.03E+12,1.39E+12,1.11E+12,1.21E+12,1.10E+13
819,아우딘퓨쳐스,[227610],코스닥시장상장법인,204,16674453673,13266115949,43677742466,5.00E+09,48485820195,65160273868
820,아이디스,[143160],코스닥시장상장법인,264,16846972026,12877926628,1.24E+11,5358195000,1.49E+11,1.65E+11
821,아이디스홀딩스,[054800],코스닥시장상장법인,716,1.86E+11,88286904280,5.25E+11,5173878000,6.36E+11,8.22E+11
822,아이마켓코리아,[122900],유가증권시장상장법인,468,6.28E+11,5.60E+11,8.14E+11,18166670000,4.32E+11,1.06E+12
823,아이센스,[099190],코스닥시장상장법인,271,71696672894,39310033364,1.30E+11,6868619000,2.09E+11,2.81E+11
824,아이씨디,[040910],코스닥시장상장법인,292,54025467591,43821228915,1.15E+11,8478000500,1.36E+11,1.90E+11
825,아이씨케이,[068940],코스닥시장상장법인,262,15425602185,13048118301,20705793619,6235944400,14129186339,29554788524
826,아이앤씨,[052860],코스닥시장상장법인,261,17597990586,15372099552,29451891678,8739277000,57623589165,75221579751
827,아이에스동서,[010780],유가증권시장상장법인,232,1.58E+12,8.59E+11,1.48E+12,15446303000,1.26E+12,2.84E+12
828,아이에스이커머스,[069920],코스닥시장상장법인,479,27529438340,23592831530,17934200447,12757046500,61631037130,89160475470
829,아이에이,[038880],코스닥시장상장법인,262,61252300064,48429522932,68447326236,25209344100,62411592075,1.24E+11
830,아이에이치큐,[003560],유가증권시장상장법인,591,39304158927,28146351885,86845885348,73117874000,2.01E+11,2.40E+11
831,아이엠,[101390],코스닥시장상장법인,262,89002251028,79153264612,49250330480,21111585000,44816058681,1.34E+11
832,아이엠텍,[226350],코스닥시장상장법인,262,48235100699,42587545240,22758377695,14715861000,8371293216,56606393915
833,아이오케이,[078860],코스닥시장상장법인,591,49919316326,46229496810,14206170580,22032621000,96918488082,1.47E+11
834,아이원스,[114810],코스닥시장상장법인,292,1.27E+11,1.05E+11,71616705208,6707959500,1.25E+11,2.52E+11
835,아이즈비전,[031310],코스닥시장상장법인,612,29330766836,14289997983,97306930277,7886287000,1.08E+11,1.38E+11
836,아이진,[185490],코스닥시장상장법인,701,29874932716,16912687204,45314587075,5549301500,19794115501,49669048217
837,아이큐어,[175250],코스닥시장상장법인,212,92219280084,18958609753,64360746160,3206919500,98035013777,1.90E+11
838,아이크래프트,[052460],코스닥시장상장법인,620,11107044825,10666409485,32097339002,7303968000,29295046612,40402091437
839,아이텍,[119830],코스닥시장상장법인,739,56911381972,38233280860,25692981781,4709729500,50204331024,1.07E+11
840,아이티센,[124500],코스닥시장상장법인,620,2.35E+11,1.81E+11,2.22E+11,8095462500,1.77E+11,4.12E+11
841,아진산업,[013310],코스닥시장상장법인,303,4.61E+11,2.71E+11,1.87E+11,17756489000,1.96E+11,6.58E+11
842,아프리카TV,[067160],코스닥시장상장법인,582,98698651711,84463446769,1.33E+11,5747383500,1.16E+11,2.15E+11
843,안국약품,[001540],코스닥시장상장법인,212,69325721741,55346220333,1.50E+11,6521210000,1.48E+11,2.17E+11
844,안랩,[053800],코스닥시장상장법인,582,47554445455,46545272479,1.71E+11,5182644500,2.01E+11,2.48E+11
845,알루코,[001780],유가증권시장상장법인,242,4.92E+11,3.95E+11,2.83E+11,37282856000,2.92E+11,7.84E+11
846,알서포트,[131370],코스닥시장상장법인,582,16026725946,5967442473,36581006808,5326708300,61017714649,77044440595
847,알에스오토메이션,[140670],코스닥시장상장법인,262,30875273183,23434730602,46220848567,4551570000,38654747903,69530021086
848,알에프세미,[096610],코스닥시장상장법인,261,51350810882,35861961757,54919602679,4060485000,52879189734,1.04E+11
849,알에프텍,[061040],코스닥시장상장법인,264,1.28E+11,1.25E+11,1.60E+11,10667853000,1.43E+11,2.71E+11
850,알테오젠,[196170],코스닥시장상장법인,701,9015827223,6853213165,55955768641,6947388000,64087677803,73103505026
851,알톤스포츠,[123750],코스닥시장상장법인,319,21656316015,21171234454,26104075963,6373148500,16377400598,38033716613
852,알티캐스트,[085810],코스닥시장상장법인,582,80435583370,74799730320,1.12E+11,0,68330868793,1.49E+11
853,알파홀딩스,[117670],코스닥시장상장법인,261,64101192629,57767039479,55025275004,7138312000,59124501064,1.23E+11
854,애경산업,[018250],유가증권시장상장법인,204,1.04E+11,83721547254,2.85E+11,26409935000,0,4.35E+11
855,애경유화,[161000],유가증권시장상장법인,201,1.27E+11,1.20E+11,3.01E+11,1.60E+10,3.69E+11,4.97E+11
856,액션스퀘어,[205500],코스닥시장상장법인,582,11548634128,3927892876,6377586445,13242740500,5441814559,16990448687
857,액토즈소프트,[052790],코스닥시장상장법인,582,48599212628,43496681140,77168372810,5665319000,1.18E+11,1.67E+11
858,액트,[131400],코스닥시장상장법인,262,29972468658,28673504177,22944377421,8683381500,36549128015,66521596673
859,액트로,[290740],코스닥시장상장법인,262,22421348925,21198535612,67276237845,5015005500,77055695936,99477044861
860,앤디포스,[238090],코스닥시장상장법인,222,79166654218,76164518210,1.01E+11,8391404000,80421162783,1.60E+11
861,앤씨앤,[092600],코스닥시장상장법인,261,28054930464,15950704698,45750118966,10473750000,38127857457,66182787921
862,야스,[255440],코스닥시장상장법인,292,74137282160,66312607562,1.45E+11,6.57E+09,1.50E+11,2.24E+11
863,어보브반도체,[102120],코스닥시장상장법인,261,19658016791,12110366954,67317282533,8729826500,84051268518,1.04E+11
864,에너토크,[019990],코스닥시장상장법인,291,2076749370,1884650626,18978020660,4878044000,40383538081,42460287451
865,에넥스,[011090],유가증권시장상장법인,320,86737556531,73463510422,96006778495,29995820500,59581688114,1.46E+11
866,에버다임,[041440],코스닥시장상장법인,292,1.02E+11,89948758887,2.07E+11,8957972000,1.94E+11,2.96E+11
867,에스넷,[038680],코스닥시장상장법인,620,81632772371,74721611500,1.29E+11,8037607500,76722229364,1.58E+11
868,에스디생명공학,[217480],코스닥시장상장법인,204,46784752136,36900951374,99263356840,11207533000,1.16E+11,1.63E+11
869,에스마크,[030270],코스닥시장상장법인,131,26878987335,18712732474,22036177385,3781350500,19500605712,46379593047
870,에스맥,[097780],코스닥시장상장법인,264,95909395038,91610117812,1.41E+11,44187654800,2.52E+11,3.48E+11
871,에스모,[073070],코스닥시장상장법인,303,88881023838,83770163355,69579716452,8791222000,69710462847,1.59E+11
872,에스모 머티리얼즈,[087730],코스닥시장상장법인,202,1.06E+11,96348444020,1.05E+11,1757868500,28378947698,1.34E+11
873,에스씨디,[042110],코스닥시장상장법인,285,42399082834,33520754813,1.04E+11,24164782000,99143670170,1.42E+11
874,에스아이리소스,[065420],코스닥시장상장법인,51,12614756218,12484435747,21794538810,6460396400,20618100846,33232857064
875,에스앤씨엔진그룹,[900080],코스닥시장상장법인,649,128065748,111338927,1471831981,642234012,2667363595,2795429343
876,에스에너지,[095910],코스닥시장상장법인,281,2.38E+11,1.76E+11,2.40E+11,6682160500,1.27E+11,3.66E+11
877,에스에이엠티,[031330],코스닥시장상장법인,465,1.10E+11,1.07E+11,2.29E+11,49997533500,2.32E+11,3.42E+11
878,에스에이티,[060540],코스닥시장상장법인,272,48958997979,39016710872,55072555045,13066653000,86771360568,1.36E+11
879,에스에프씨,[112240],코스닥시장상장법인,222,32198390226,30795529586,62551691190,21990917000,90183760596,1.22E+11
880,에스에프에이,[056190],코스닥시장상장법인,292,6.58E+11,6.14E+11,1.02E+12,17954380000,1.07E+12,1.73E+12
881,에스엔유,[080000],코스닥시장상장법인,292,34279570946,32680049542,1.01E+11,17161435000,1.14E+11,1.48E+11
882,에스엔텍비엠,[160600],코스닥시장상장법인,292,72388146020,39277032523,65297124331,15068102000,39847423604,1.12E+11
883,에스엘,[005850],유가증권시장상장법인,303,8.77E+11,7.08E+11,1.41E+12,24101638500,1.39E+12,2.27E+12
884,에스엠,[041510],코스닥시장상장법인,592,4.09E+11,3.67E+11,5.34E+11,11720950500,6.26E+11,1.03E+12
885,에스엠코어,[007820],코스닥시장상장법인,291,29708863676,27113994112,81289309716,10016973000,80862855390,1.11E+11
886,에스와이,[109610],코스닥시장상장법인,251,2.32E+11,1.53E+11,1.72E+11,12474672500,1.10E+11,3.42E+11
887,에스원,[012750],유가증권시장상장법인,753,4.67E+11,3.20E+11,7.05E+11,18999589000,0,1.76E+12
888,에스제이엠,[123700],유가증권시장상장법인,303,36622429046,27660203016,1.42E+11,0,1.77E+11,2.13E+11
889,에스제이엠홀딩스,[025530],유가증권시장상장법인,452,46988954056,34862008135,1.87E+11,0,2.54E+11,3.01E+11
890,에스제이케이,[080440],코스닥시장상장법인,452,50838903830,44056311659,5696029541,5256075000,0,60686249602
891,에스코넥,[096630],코스닥시장상장법인,264,87686706188,73596027540,93634104133,13053144800,1.01E+11,1.89E+11
892,에스텍,[069510],코스닥시장상장법인,265,59413624606,53730399643,1.70E+11,5.46E+09,1.56E+11,2.15E+11
893,에스텍파마,[041910],코스닥시장상장법인,212,14310693177,11286890547,66306237887,5949131500,1.02E+11,1.16E+11
894,에스트래픽,[234300],코스닥시장상장법인,620,77485387667,55723235421,44333140102,5960590000,30585188963,1.08E+11
895,에스티아이,[039440],코스닥시장상장법인,292,1.41E+11,1.38E+11,2.27E+11,7.92E+09,1.68E+11,3.10E+11
896,에스티오,[098660],코스닥시장상장법인,141,43638896201,35923194583,49921942405,6250488000,34101415180,77740311381
897,에스티큐브,[052020],코스닥시장상장법인,465,22439350587,14760865287,40689315023,13968021000,31136788229,53576138816
898,에스티팜,[237690],코스닥시장상장법인,212,16938565835,10945409333,1.49E+11,9.33E+09,3.14E+11,3.31E+11
899,에스폴리텍,[050760],코스닥시장상장법인,222,52283141219,46829222675,60343852428,8167339000,55845256888,1.08E+11
900,에스피시스템스,[317830],코스닥시장상장법인,292,30292002025,19241586595,37096082697,814570000,31278891219,61570893244
901,에스피지,[058610],코스닥시장상장법인,281,1.42E+11,1.11E+11,1.78E+11,10438487500,1.34E+11,2.77E+11
902,에쓰씨엔지니어링,[023960],유가증권시장상장법인,412,2.09E+11,1.39E+11,1.48E+11,12508293500,1.59E+11,3.68E+11
903,에이디테크놀로지,[200710],코스닥시장상장법인,261,53313882090,36035173538,90773789000,4630766500,53461116306,1.07E+11
904,에이블씨엔씨,[078520],유가증권시장상장법인,204,1.84E+11,93305841736,1.89E+11,13516729500,2.63E+11,4.46E+11
905,에이비프로바이오,[195990],코스닥시장상장법인,292,45585353080,27823561262,92545854243,81349524500,1.39E+11,1.84E+11
906,에이스테크,[088800],코스닥시장상장법인,264,3.11E+11,2.83E+11,2.91E+11,19429011000,1.13E+11,4.24E+11
907,에이씨티,[138360],코스닥시장상장법인,204,14369131041,14058909599,39825847882,13634117000,71071714222,85440845263
908,에이아이비트,[039230],코스닥시장상장법인,272,21558909767,21209906604,57761357347,47601286500,54197218021,75756127788
909,에이엔피,[015260],유가증권시장상장법인,262,79578042497,43425319474,40318628726,41392434000,61016926931,1.41E+11
910,에이치시티,[072990],코스닥시장상장법인,729,27852090382,21341989515,30028165507,3434825500,49073303800,76925394182
911,에이치엔티,[176440],코스닥시장상장법인,262,79045628649,74357945149,97570368258,8573934500,56663403468,1.36E+11
912,에이치엘비,[028300],코스닥시장상장법인,311,1.45E+11,61624794111,80681590695,19620763500,1.85E+11,3.30E+11
913,에이치엘비생명과학,[067630],코스닥시장상장법인,721,65747673459,39064926717,1.12E+11,23894709500,2.89E+11,3.55E+11
914,에이치엘비파워,[043220],코스닥시장상장법인,292,40623222839,30399604978,28603167476,31005210500,22033712944,62656935783
915,에이치케이,[044780],코스닥시장상장법인,292,34517227751,26756246493,52108900769,9252893500,48832934983,83350162734
916,에이테크솔루션,[071670],코스닥시장상장법인,292,1.15E+11,1.10E+11,1.07E+11,0,70581640763,1.85E+11
917,에이텍티앤,[224110],코스닥시장상장법인,264,29718690464,23237301996,57148063826,2.67E+09,81986067341,1.12E+11
918,에이티세미콘,[089530],코스닥시장상장법인,261,1.10E+11,83962006905,31573041411,35571225000,39026556819,1.49E+11
919,에이프로젠 H&G,[109960],코스닥시장상장법인,467,8041685819,6690837445,64199773876,0,2.12E+11,2.20E+11
920,에이프로젠 KIC,[007460],유가증권시장상장법인,259,1.14E+11,24938615759,3.29E+11,75703209500,5.40E+11,6.54E+11
921,에이프로젠제약,[003060],유가증권시장상장법인,212,24678041663,17482644623,2.00E+11,1.21E+11,3.55E+11,3.79E+11
922,에치에프알,[230240],코스닥시장상장법인,264,60454671408,53293763598,1.17E+11,5991010400,83664945637,1.44E+11
923,에코마이스터,[064510],코스닥시장상장법인,292,62384193999,49296647692,13787257789,6439896000,16156154808,78540348807
924,에코마케팅,[230360],코스닥시장상장법인,713,27422728839,26518352575,1.13E+11,1619893700,1.06E+11,1.33E+11
925,에코바이오,[038870],코스닥시장상장법인,741,18743945019,14311555553,44531547513,5805497000,59133878920,77877823939
926,에코캡,[128540],코스닥시장상장법인,303,54620292459,40573288835,66394017851,1455880000,68036420866,1.23E+11
927,에코프로,[086520],코스닥시장상장법인,204,4.02E+11,2.38E+11,3.21E+11,11045095500,4.39E+11,8.40E+11
928,에코플라스틱,[038110],코스닥시장상장법인,303,4.98E+11,4.23E+11,2.19E+11,12834685000,1.19E+11,6.17E+11
929,에프알텍,[073540],코스닥시장상장법인,264,31299430328,19537891020,19618456819,5.70E+09,32368448418,63667878746
930,에프앤리퍼블릭,[064090],코스닥시장상장법인,468,69112437483,68172924577,62580279542,32628802500,56448277362,1.26E+11
931,에프에스티,[036810],코스닥시장상장법인,262,65322946881,42777971102,60267727042,10116907000,1.09E+11,1.75E+11
932,에프엔씨엔터,[173940],코스닥시장상장법인,901,37395429335,16392676716,51869529331,7182440000,63329136318,1.01E+11
933,엑사이엔씨,[054940],코스닥시장상장법인,424,69789001116,62031681829,89609674590,16586774000,61725634416,1.32E+11
934,엑세스바이오,[950130],코스닥시장상장법인,213,35941934,15040503,25313111,1692086,25206931,61148865
935,엑셈,[205100],코스닥시장상장법인,582,10036611571,4261243571,50586449731,3388227300,68131568459,78168180030
936,엑시콘,[092870],코스닥시장상장법인,292,29716659780,14150048025,52009367474,4441750000,74753715613,1.04E+11
937,엔브이에이치코리아,[067570],코스닥시장상장법인,303,6.03E+11,3.86E+11,3.06E+11,14361111000,1.79E+11,7.82E+11
938,엔시트론,[101400],코스닥시장상장법인,261,31614383205,7773895183,16022404108,11772863700,13244005384,44858388589
939,엔씨소프트,[036570],유가증권시장상장법인,582,7.25E+11,3.11E+11,1.92E+12,10977011000,2.48E+12,3.20E+12
940,엔에스,[217820],코스닥시장상장법인,292,56598158806,47511674806,65005111738,2.45E+09,29840597328,86438756134
941,엔에스쇼핑,[138250],유가증권시장상장법인,479,4.85E+11,1.84E+11,1.48E+11,1.68E+10,4.35E+11,9.20E+11
942,엔에스엔,[031860],코스닥시장상장법인,468,29980820290,29125290229,32258467678,11916787000,24746536805,54727357095
943,엔에이치엔,[181710],유가증권시장상장법인,582,5.47E+11,4.00E+11,9.99E+11,9782512500,0,2.46E+12
944,엔지켐생명과학,[183490],코스닥시장상장법인,211,11208068437,7984446234,59021653915,4095941500,79791456244,90999524681
945,엔케이,[085310],유가증권시장상장법인,251,57633770520,51993457527,50245967683,0,1.12E+11,1.69E+11
946,엔케이맥스,[182400],코스닥시장상장법인,211,48031322764,39168430381,23603164741,15544294000,0,1.66E+11
947,엔케이물산,[009810],유가증권시장상장법인,467,1540531220,603043681,27770593110,41789300500,41769281820,43309813040
948,엔터메이트,[206400],코스닥시장상장법인,582,3056649486,1930865202,22403670027,8331461500,31922418027,34979067513
949,엔텔스,[069410],코스닥시장상장법인,582,9686912722,9408466264,24548777285,3449613500,41516294476,51203207198
950,엔피씨,[004250],유가증권시장상장법인,222,1.31E+11,1.12E+11,1.80E+11,2.10E+10,0,4.12E+11
951,엔피케이,[048830],코스닥시장상장법인,202,35652213243,11284866016,23541387838,9361961500,40535409172,76187622415
952,엘브이엠씨,[900140],유가증권시장상장법인,451,272763898,228940394,324502034,12780110,300197100,572960998
953,엘비세미콘,[061970],코스닥시장상장법인,261,3.10E+11,1.90E+11,1.39E+11,21892296000,1.81E+11,4.91E+11
954,엘아이에스,[138690],코스닥시장상장법인,292,1.49E+11,1.27E+11,87522314446,8013485500,44989369082,1.94E+11
955,엘앤씨바이오,[290650],코스닥시장상장법인,212,6065285620,3348009774,43186750744,3669666000,58736554161,64801839781
956,엘앤에프,[066970],코스닥시장상장법인,282,2.28E+11,1.50E+11,1.79E+11,12379364500,1.35E+11,3.63E+11
957,엘앤케이바이오,[156100],코스닥시장상장법인,271,51101388700,43914976102,48335446708,5553303000,33034281421,84135670121
958,엘엠에스,[073110],코스닥시장상장법인,262,92539618294,79471028702,1.45E+11,4522877500,1.42E+11,2.34E+11
959,엘오티베큠,[083310],코스닥시장상장법인,292,76693617576,41208433434,1.01E+11,6629128000,1.27E+11,2.04E+11
960,엘컴텍,[037950],코스닥시장상장법인,262,12461854220,9510512441,18881380869,42223759500,77149270921,89611125141
961,엘티씨,[170920],코스닥시장상장법인,201,78668434121,47951416528,64996121698,3759971500,92742265791,1.71E+11
962,엠게임,[058630],코스닥시장상장법인,582,9109475749,6434601837,18429061170,9771938500,35640030564,44749506313
963,엠씨넥스,[097520],코스닥시장상장법인,265,3.08E+11,3.05E+11,3.02E+11,8872728000,2.11E+11,5.19E+11
964,엠아이텍,[179290],코스닥시장상장법인,271,7921228948,6590551828,38851526906,15211779000,47469761798,55390990746
965,엠에스씨,[009780],코스닥시장상장법인,107,65223642375,47783882495,62031593485,8.80E+09,88144363941,1.53E+11
966,엠에스오토텍,[123040],코스닥시장상장법인,303,7.82E+11,4.45E+11,3.68E+11,16545739000,1.60E+11,9.42E+11
967,엠젠플러스,[032790],코스닥시장상장법인,465,26167833324,25107650211,32101526488,8533809500,29370652137,55538485461
968,엠케이전자,[033160],코스닥시장상장법인,262,9.45E+11,3.67E+11,2.48E+11,10903844500,8.99E+11,1.84E+12
969,엠플러스,[259630],코스닥시장상장법인,292,1.09E+11,92880714862,1.21E+11,2561915500,41617500005,1.51E+11
970,연우,[115960],코스닥시장상장법인,222,91204044571,57717659437,98494216316,6.20E+09,2.06E+11,2.97E+11
971,연이정보통신,[090740],코스닥시장상장법인,262,85723969133,76008074055,85208409154,8.00E+09,68112996652,1.54E+11
972,영보화학,[014440],유가증권시장상장법인,222,33214406400,31715210409,75081596326,1.00E+10,1.47E+11,1.80E+11
973,영신금속,[007530],코스닥시장상장법인,259,88479833386,69330907407,41226934990,6416484000,42275798360,1.31E+11
974,영우디에스피,[143540],코스닥시장상장법인,292,88431070197,81550147750,83054925581,15096753500,21105555520,1.10E+11
975,영원무역,[111770],유가증권시장상장법인,468,1.25E+12,6.58E+11,1.63E+12,22155734000,2.08E+12,3.32E+12
976,영원무역홀딩스,[009970],유가증권시장상장법인,649,1.37E+12,7.14E+11,1.98E+12,6817796000,2.69E+12,4.06E+12
977,영인프런티어,[036180],코스닥시장상장법인,465,68453797397,8248888023,86890403140,8800170500,27342298312,95796095709
978,영풍,[000670],유가증권시장상장법인,242,1.18E+12,6.85E+11,1.51E+12,9210200000,3.69E+12,4.87E+12
979,영풍제지,[006740],유가증권시장상장법인,172,17881516031,15459636944,73457494695,1.11E+10,1.17E+11,1.35E+11
980,영화테크,[265560],코스닥시장상장법인,303,9652417463,7312010901,34734641907,2672545000,47266754211,56919171674
981,영흥철강,[012160],유가증권시장상장법인,241,1.30E+11,95019989054,1.11E+11,42913254500,1.69E+11,2.99E+11
982,예림당,[036000],코스닥시장상장법인,581,5.95E+11,2.36E+11,3.40E+11,11617138500,3.44E+11,9.38E+11
983,예선테크,[250930],코스닥시장상장법인,222,17103237780,12834864355,41460510391,3121044000,35780662479,52883900259
984,예스24,[053280],코스닥시장상장법인,479,1.41E+11,1.25E+11,92543011412,8.60E+09,72189937877,2.13E+11
985,예스코홀딩스,[015360],유가증권시장상장법인,649,6.91E+11,2.21E+11,3.54E+11,3.00E+10,6.64E+11,1.35E+12
986,예스티,[122640],코스닥시장상장법인,292,99984182959,37369301199,75999042955,7001664000,68448145154,1.68E+11
987,오가닉티코스메틱,[900300],코스닥시장상장법인,649,253428637,248486858,1440482877,0,1687192942,1940621579
988,오공,[045060],코스닥시장상장법인,204,50719939484,43212360765,63855311574,8470987000,77989492853,1.29E+11
989,오디텍,[080520],코스닥시장상장법인,261,8145500327,5312701225,54713869407,5873304500,1.18E+11,1.26E+11
990,오뚜기,[007310],유가증권시장상장법인,107,8.51E+11,4.99E+11,7.34E+11,18026185000,1.33E+12,2.18E+12
991,오로라,[039830],코스닥시장상장법인,732,1.45E+11,94383974297,95640600577,5381445000,1.12E+11,2.57E+11
992,오르비텍,[046120],코스닥시장상장법인,729,64722004464,55817130794,65327949719,11895286500,68766384661,1.33E+11
993,오리엔탈정공,[014940],코스닥시장상장법인,291,1.28E+11,1.06E+11,38775553827,22786830500,28145756996,1.56E+11
994,오리엔트바이오,[002630],유가증권시장상장법인,212,17167364659,10486449142,20260803880,1.14E+11,54612439574,71779804233
995,오리엔트정공,[065500],코스닥시장상장법인,303,61489885400,49818035429,49499334285,58607281000,55150838473,1.17E+11
996,오리온,[271560],유가증권시장상장법인,107,7.75E+11,4.02E+11,5.32E+11,19768066000,1.63E+12,2.41E+12
997,오리온홀딩스,[001800],유가증권시장상장법인,649,1.03E+12,4.29E+11,7.12E+11,31322711000,3.34E+12,4.36E+12
998,오리콤,[010470],코스닥시장상장법인,713,96667593849,84309933642,1.02E+11,11498750000,78478631020,1.75E+11
999,오상자이엘,[053980],코스닥시장상장법인,620,29534547445,29517289427,34474691932,8873941000,50194962635,79729510080
1000,오성첨단소재,[052420],코스닥시장상장법인,222,43457044222,4072691451,83475893933,29533712500,1.53E+11,1.96E+11
1001,오션브릿지,[241790],코스닥시장상장법인,292,14080520983,13952351127,35095948221,4761956000,0,76596346343
1002,오스코텍,[039200],코스닥시장상장법인,212,23394361782,20496674186,42824648446,14279751500,36676288493,60070650275
1003,오스템,[031510],코스닥시장상장법인,303,1.20E+11,1.09E+11,99203407924,1.30E+10,1.26E+11,2.46E+11
1004,오스템임플란트,[048260],코스닥시장상장법인,271,6.71E+11,5.37E+11,3.78E+11,0,0,7.50E+11
1005,오이솔루션,[138080],코스닥시장상장법인,264,41402494344,36908813770,99909473778,3869766000,1.04E+11,1.46E+11
1006,오킨스전자,[080580],코스닥시장상장법인,262,29641942229,22111223809,22468095691,3248464000,24869107073,54511049302
1007,오텍,[067170],코스닥시장상장법인,304,3.99E+11,3.06E+11,4.62E+11,7695802500,2.01E+11,6.00E+11
1008,오픈베이스,[049480],코스닥시장상장법인,620,51388295333,49585806487,70855475138,15711191500,68468200964,1.20E+11
1009,올리패스,[244460],코스닥시장상장법인,211,22897239109,9708295404,27720414082,7889001500,18542596548,41439835657
1010,올릭스,[226950],코스닥시장상장법인,701,3037592296,2688062751,42321452617,3253560500,46735119263,49772711559
1011,옴니시스템,[057540],코스닥시장상장법인,272,33854934614,19113411864,75963062736,20339507500,1.07E+11,1.41E+11
1012,옵트론텍,[082210],코스닥시장상장법인,273,1.74E+11,1.18E+11,1.01E+11,11280313500,1.01E+11,2.76E+11
1013,와이디온라인,[052770],코스닥시장상장법인,582,12003271445,11949477808,4925665319,15711697000,-3962765518,8040505927
1014,와이비엠넷,[057030],코스닥시장상장법인,857,36247668281,31998122852,34910213072,8156348500,42268290437,78515958718
1015,와이솔,[122990],코스닥시장상장법인,262,89579474011,86027787808,1.80E+11,14078470500,3.47E+11,4.37E+11
1016,와이아이케이,[232140],코스닥시장상장법인,292,80107586370,36982953445,1.16E+11,6178845600,1.09E+11,1.90E+11
1017,와이엔텍,[067900],코스닥시장상장법인,382,1.04E+11,49915212933,23079209726,9099829500,1.29E+11,2.33E+11
1018,와이엠씨,[155650],코스닥시장상장법인,262,38738826112,36084788885,74236216241,9987179000,84178577826,1.23E+11
1019,와이엠티,[251370],코스닥시장상장법인,201,60019312406,46228621920,74728325332,3702600000,88591955749,1.49E+11
1020,와이제이엠게임즈,[193250],코스닥시장상장법인,262,20648749253,19092350345,50758238082,4563659500,66719041809,87367791062
1021,와이지-원,[019210],코스닥시장상장법인,259,5.47E+11,3.57E+11,4.49E+11,16010293000,3.42E+11,8.89E+11
1022,와이지엔터테인먼트,[122870],코스닥시장상장법인,592,1.63E+11,1.34E+11,2.26E+11,9258996500,4.42E+11,6.05E+11
1023,용평리조트,[070960],유가증권시장상장법인,551,4.66E+11,2.58E+11,1.64E+11,2.41E+11,3.99E+11,8.65E+11
1024,우노앤컴퍼니,[114630],코스닥시장상장법인,205,5715484617,5704484617,36563573345,6886982500,65399941067,71115425684
1025,우리기술,[032820],코스닥시장상장법인,281,73253520915,59732349453,34320314288,49044224000,35484919233,1.09E+11
1026,우리넷,[115440],코스닥시장상장법인,264,32602508533,14613108361,55264375132,3182855000,51013347671,83615856204
1027,우리들제약,[004720],유가증권시장상장법인,212,41907900110,31911795033,53545047947,5785162000,57839875736,99747775846
1028,우리들휴브레인,[118000],유가증권시장상장법인,465,55894175605,55326685537,52543965478,12449309500,16553711905,72447887510
1029,우리로,[046970],코스닥시장상장법인,264,53732392899,51420340375,41271721963,12395559500,32278557802,86010950701
1030,우리바이오,[082850],코스닥시장상장법인,284,5.43E+11,5.10E+11,4.50E+11,22458939000,1.37E+11,6.80E+11
1031,우리산업,[215360],코스닥시장상장법인,303,1.27E+11,1.17E+11,1.58E+11,4566081500,1.16E+11,2.43E+11
1032,우리산업홀딩스,[072470],코스닥시장상장법인,303,1.63E+11,1.39E+11,1.92E+11,9443670500,2.25E+11,3.87E+11
1033,우리손에프앤지,[073560],코스닥시장상장법인,101,1.86E+11,1.47E+11,1.49E+11,34618821500,2.03E+11,3.90E+11
1034,우리이앤엘,[153490],코스닥시장상장법인,261,65346369006,64389941119,1.13E+11,2.50E+10,62484978539,1.28E+11
1035,우리조명,[037400],코스닥시장상장법인,284,5.75E+11,5.21E+11,4.60E+11,12461673000,1.76E+11,7.50E+11
1036,우성사료,[006980],유가증권시장상장법인,106,1.65E+11,1.40E+11,1.77E+11,1.55E+10,1.55E+11,3.20E+11
1037,우수AMS,[066590],코스닥시장상장법인,303,1.15E+11,1.08E+11,76345239283,12347151500,60360487915,1.76E+11
1038,우신시스템,[017370],유가증권시장상장법인,292,1.98E+11,1.61E+11,1.63E+11,9157027000,1.09E+11,3.07E+11
1039,우원개발,[046940],코스닥시장상장법인,421,96796359344,89253809004,95043386071,0,82065685576,1.79E+11
1040,우주일렉트로,[065680],코스닥시장상장법인,262,60225681977,59625128370,1.43E+11,4967110000,1.85E+11,2.45E+11
1041,우진,[105840],유가증권시장상장법인,272,70810967905,40300905454,78251090066,10059398500,1.39E+11,2.10E+11
1042,우진비앤지,[018620],코스닥시장상장법인,212,30992090731,12239161668,22408106304,12983506500,36685035951,67677126682
1043,우진아이엔에스,[010400],유가증권시장상장법인,422,17446200624,15441734802,89972426781,3.81E+09,1.05E+11,1.23E+11
